,sent_no,parag_no,chap_no,sect_no,sent_raw,sent_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr
1270,1270,197,0,16,For he was not going to talk the sort of rot these condescended to by these silly women.,for he was not going to talk the sort of rot these condescended to by these silly women,18,88,-0.35,-0.2858373119065633,-0.36842105263157887,-0.4368153364632238,-0.35,-0.2959994418335158,-0.43750000000000006,-0.4582810976459117,-51.40896871720969,-0.7902783305073334,-2.698197277109394,-11.21003456519039,-1.8350000000000002,-1.286503962686826,-1.4660766961651919,-1.3458689458689461,-1.8125,-2.092874954343612,-2.7531645569620267,-2.4756097560975614,-7.757728161621382,-0.6475204346886589,-1.0314548808772557,-1.7948521370177595,-0.3344065825125156,-0.003303218191404424,-0.9390304712741723,-1.63301706529241,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0258}",0.0258,-0.015151680487263786,0.0658835546475996,0.10762150815436783,-0.5,-0.9620547195495314,-3.8095238095238093,-6.8478260869565215,-0.17239169380227443,-0.4345669789319146,-1.6334815477664464,-2.4999999999999996,5.684911902712765,-0.23758562991609222,0.20385630272805136,-0.2751438734190042
1271,1271,197,0,16,"He had been reading in his room, and now he came down and it all seemed to him silly, superficial, flimsy.",he had been reading in his room and now he came down and it all seemed to him silly superficial flimsy,21,106,-1.15,-0.729166176994169,-1.2105263157894735,-1.2302146210596914,-1.15,-0.7493641905390309,-1.4375000000000002,-1.2906692137782816,-74.17439379292051,-0.9802331328723649,-3.8930395290403883,-13.863576265032915,-0.191,-0.2740713218967837,-0.25368731563421826,-0.2575266003837433,0.15625,0.035507935082296306,0.23734177215189886,0.1829268292682927,-7.666052971844354,-0.5605233886805249,-1.019265897197902,-1.5202644683393016,-0.3180133135650264,0.0026309676528902285,-0.8929973491094525,-1.3311114464486307,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.0258}",0.0258,-0.0202151334637553,0.0658835546475996,0.09224700698945813,-0.3277777777777778,-0.601336224158285,-2.497354497354497,-3.8478260869565215,-0.21461801932093516,-0.4555436192788134,-2.0335931891302352,-2.667737322745944,6.678279584865553,-0.2336400161982607,0.4337481774830458,-0.2640210562924401
1272,1272,197,0,16,Why did they dress?,why did they dress,4,19,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,-0.62,-1.8650245374095744,-0.5700589970501475,-1.967765567765568,0.175,0.7501759511647571,0.2658227848101267,1.075609756097561,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,2.691256930414569,0.40708665115283704,-0.4889555999702179,1.542208863491975
1273,1273,197,0,16,He had come down in his ordinary clothes.,he had come down in his ordinary clothes,8,41,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,0.43300000000000005,0.415285487093154,0.20648967551622419,0.4835164835164837,0.177083333333333,0.3247434538861603,0.26898734177215156,0.5442073170731698,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,-0.20277777777777778,-0.8900090418015515,-1.5449735449735449,-6.248641304347826,-0.19409758419443673,-0.9139391898102487,-1.839153704303784,-6.333245454075943,3.6706650979194815,0.02066320422370618,-0.26229433061011137,0.4528682333677786
1274,1274,197,0,16,He had not got any dress clothes.,he had not got any dress clothes,7,33,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,-0.08499999999999996,-0.3073027206542309,-0.1755162241887905,-0.29324960753532187,0.175,0.3811260740074208,0.2658227848101267,0.6146341463414634,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,2.932680109520188,-0.05135305120316903,-0.4330838132682171,0.24985199900277402
1275,1275,197,0,16,"""One never gets anything worth having by post"" - ”that was the sort of thing they were always saying.",one never gets anything worth having by post   ”that was the sort of thing they were always saying,18,101,0.75,0.48127106139109166,0.7894736842105262,0.9360328638497651,0.75,0.4884743930052408,0.9375000000000002,0.9820309235269535,25.704484358604844,0.41343361820386376,1.349098638554697,5.605017282595195,-0.09299999999999997,-0.23123397193601167,-0.1814159292035398,-0.21147741147741148,-0.5,-0.6576809876206371,-0.7594936708860763,-0.6829268292682927,7.757728161621382,0.489798183393785,1.0314548808772557,1.7948521370177595,0.6688131650250312,0.09299137999589414,1.8780609425483445,3.26603413058482,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.1695}",-0.1695,-0.2834558108811222,-0.43283963227783456,-0.7070482803164864,0.3,0.35535195927067265,2.2857142857142856,4.108695652173913,0.10343501628136466,0.06565896967631847,0.980088928659868,1.4999999999999998,6.019318485225281,-0.2040357958704891,0.2812469382051462,-0.18056576836291477
1276,1276,197,0,16,They made men say that sort of thing.,they made men say that sort of thing,8,37,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,0.616,0.6647156930011032,0.3414454277286135,0.7516483516483518,0.25,0.5041426997265329,0.37974683544303817,0.7682926829268294,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,3.6706650979194815,0.02066320422370618,-0.26229433061011137,0.4528682333677786
1277,1277,197,0,16,"Yes, it was pretty well true, he thought.",yes it was pretty well true he thought,8,41,2.35,3.6455931012439184,2.473684210526316,6.599031690140845,2.85,4.526731747345659,3.562500000000001,8.396364396155453,64.94684094275742,2.2932366658733407,3.4087318567419884,31.864610156148583,1.4060000000000001,1.7414908988332343,0.9240412979351033,1.9091575091575097,1.0431,2.455432416883089,1.5844556962025322,3.2056243902439028,8.278528411677998,1.2865179948717593,1.100699632522526,4.309528734234897,1.8353325489597407,0.42516713620418356,5.153705933195832,20.165694821087534,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.8689}",0.8689,2.6352274078849405,2.2188457609805923,8.155144921685773,0.3,0.9728863399676432,2.2857142857142856,9.244565217391305,0.28715806976711183,1.0498201335498174,2.7209397269151867,9.36973300055071,5.047164509639287,0.33138670906684975,0.05626448305455627,1.3288081931453901
1278,1278,197,0,16,They never got anything worth having from one year's end to another.,they never got anything worth having from one year own end to another,13,68,0.75,0.6824358445985187,0.7894736842105262,1.2960455037919827,0.75,0.6941930559874323,0.9375000000000002,1.3597351248834744,28.050889359956056,0.6184692755579122,1.4722495934098234,8.469228452671665,-0.583,-0.6639011919360694,-0.5427728613569321,-0.6765849535080305,0.25,0.26757226565131736,0.37974683544303817,0.47279549718574115,7.958647277843286,0.7289056865845813,1.0581687588027378,2.5495441050479033,0.7504833044576406,0.12853651468465835,2.1073947940061286,5.074416302406132,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.1695}",-0.1695,-0.373017333788206,-0.43283963227783456,-0.978989926592058,0.44999999999999996,0.8873815795634472,3.428571428571428,8.53344481605351,0.34952143714672795,0.7557474996055716,3.3118580456830418,7.018214573628339,4.878141478974664,-0.13029270016128666,0.017148028901294885,0.027318486553697674
1279,1279,197,0,16,"They did nothing but talk, talk, talk, eat, eat, eat.",they did nothing but talk talk talk eat eat eat,10,53,3.0000000000000004,3.7240473666948155,3.1578947368421053,6.739436619718311,3.0000000000000004,3.804659240278167,3.7500000000000013,7.070622649394067,0.0,0.012196301966798016,0.0,0.0,-2.9729999999999994,-3.416671239079571,-2.3053097345132736,-3.6357509157509162,-0.375,-0.8490401831837003,-0.5696202531645572,-0.9219512195121952,48.77023775610233,6.3560858623708665,6.484411251213817,20.31054124923049,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,3.745965138235503,-0.13145774049294331,-0.2448678854494822,0.024034198865948465
1280,1280,197,0,16,It was the women's fault.,it was the women own fault,6,25,-0.5,-1.0878142476268389,-0.5263157894736842,-1.8720657276995303,-0.5,-1.1161311782558523,-0.6250000000000001,-1.964061847053907,-35.819704778381514,-1.6651999857596143,-1.8799955010094807,-23.432105644213348,-0.59,-1.247128216763288,-0.5479351032448377,-1.3035409035409036,-0.33333333333333304,-1.2044215463722454,-0.5063291139240504,-1.3658536585365844,-8.480498627958061,-1.9437812632042084,-1.1275532629970393,-5.886223686208193,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.351, 'neu': 0.649, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-1.7069926255975383,-1.0263023493360572,-5.029428386888421,0.6,2.825489482058555,4.571428571428571,24.652173913043477,0.33300782387843575,1.689854771838342,3.155384830728467,14.487697313032124,3.1716505705920106,0.14666876787919203,-0.37777965118010837,0.808082134600835
1281,1281,197,0,16,"Women made civilisation impossible with all their ""charm,"" all their silliness.",women made civilisation impossible with all their charm all their silliness,11,79,0.65,0.6999920438602577,0.6842105263157895,1.3274647887323943,0.65,0.7121466847567871,0.8125000000000002,1.392698400638225,0.0,0.012196301966798016,0.0,0.0,-0.006000000000000005,-0.1808440313485472,-0.11725663716814158,-0.15730935730935736,2.0,3.467725046596052,3.0379746835443053,4.470066518847007,0.0,-0.07886112564743694,0.0,0.0,1.20101112030975,0.21743450940945613,3.372499517911784,9.597160418545492,"{'neg': 0.14, 'neu': 0.662, 'pos': 0.199, 'compound': 0.2023}",0.2023,0.404183583773044,0.5165985699693565,1.3808772367629143,-0.6666666666666666,-1.9351391982235457,-5.079365079365079,-14.940711462450592,-0.2768669693395304,-0.9435644176412384,-2.623427356777758,-6.57014022463645,4.0033704010325,-0.15069709818847218,-0.18529741673042643,-0.030202194401036504
1282,1282,198,0,16,"""No going to the Lighthouse tomorrow, Mrs. Ramsay,"" he said, asserting himself.",no going to the lighthouse tomorrow mrs ramsay he said asserting himself,12,79,0.6,0.5858767486589537,0.631578947368421,1.1232394366197183,0.6,0.5954480977559803,0.7500000000000001,1.1784371082323442,0.0,0.012196301966798016,0.0,0.0,0.03700000000000003,-0.1412755370183906,-0.08554572271386428,-0.11477411477411478,-0.5,-0.9310512669964417,-0.7594936708860763,-1.024390243902439,16.01934284413701,1.6825208620795244,2.1299056915623953,5.55942754213693,-0.38686116579181473,-0.026904640845988377,-1.0863255744003408,-2.8337550096519366,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.6605653029093563,-0.755873340143003,-1.8520910705635394,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,4.255472823709962,-0.16752791916274304,-0.12695416717554156,-0.07764884203932601
1283,1283,198,0,16,He liked her; he admired her; he still thought of the man in the drain-pipe looking up at her; but he felt it necessary to assert himself.,he liked her he admired her he still thought of the man in the drain pipe looking up at her but he felt it necessary to assert himself,28,138,1.0,0.4065527133426188,1.0526315789473684,0.8023138832997987,1.0,0.4120646038975697,1.2500000000000002,0.8417407915945316,0.0,0.012196301966798016,0.0,0.0,2.417,0.7663570415443893,1.669616519174041,0.8609105180533753,0.549107142857143,0.27505561611696205,0.8340867992766734,0.4821428571428574,0.0,-0.07886112564743694,0.0,0.0,1.4567896479294484,0.11868618024596055,4.090738463831905,4.573274040845106,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4678}",0.4678,0.362546585142888,1.1945863125638407,1.2544520310950151,0.3,0.17891356478582385,2.2857142857142856,2.641304347826087,0.1795222279705879,0.08737104469593654,1.701046264678025,1.6736181426015746,8.158022028404911,-0.28177634963897885,0.7762001925944824,-0.3997189913398368
1284,1284,199,0,16,"He was really, Lily Briscoe thought, in spite of his eyes, but then look at his nose, look at his hands, the most uncharming human being she had ever met.",he was really lily briscoe thought in spite of his eyes but then look at his nose look at his hands the most uncharming human being she had ever met,30,154,-0.5,-0.25096874948394265,-0.5263157894736842,-0.37441314553990607,-0.5,-0.26034154024993594,-0.6250000000000001,-0.3928123694107814,-22.72108958726909,-0.20060428677388056,-1.1925153059295905,-2.9726820745985023,0.5419999999999999,0.0221035195289656,0.2868731563421828,0.060854700854700836,-0.16666666666666663,-0.22028854061934947,-0.2531645569620254,-0.13658536585365852,-7.462019784652777,-0.4070510487580483,-0.9921379774764009,-1.035861675835284,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.2945836319573652,-0.755873340143003,-0.7408364282254157,0.2333333333333333,0.09187062350663178,1.7777777777777775,1.917391304347826,0.20520653649743212,0.10136581433390306,1.9444155542324324,1.7855257289785216,8.568497211019228,-0.2921445297226152,0.8711951385414854,-0.4289472380088878
1285,1285,199,0,16,Then why did she mind what he said?,then why did she mind what he said,8,35,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,0.07200000000000001,-0.07675989177444016,-0.05973451327433627,-0.045421245421245426,0.5,1.1192258283220935,0.7594936708860763,1.5365853658536588,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,3.6706650979194815,0.02066320422370618,-0.26229433061011137,0.4528682333677786
1286,1286,199,0,16,"Women can't write, women can't paint - ”what did that matter coming from him, since clearly it was not true to him but for some reason helpful to him, and that was why he said it?",women cannot write women cannot paint   ”what did that matter coming from him since clearly it was not true to him but for some reason helpful to him and that was why he said it,35,179,1.85,0.6217415557222208,1.9473684210526316,1.1874245472837022,2.35,0.8155082903860732,2.937500000000001,1.5824726881977196,43.9044387608459,0.3646526291570227,2.3043223794114716,4.923579451154597,3.258,0.8401151695677549,2.2898230088495573,0.9401988487702775,1.25,0.5920117180973273,1.8987341772151909,0.878048780487805,14.754324204200826,0.4773521860909616,1.9617108768719334,1.7555689941919543,1.6414305557417235,0.1098225535838641,4.609219402145859,4.12233118822224,"{'neg': 0.042, 'neu': 0.789, 'pos': 0.168, 'compound': 0.6038}",0.6038,0.3760059496827247,1.5418794688457609,1.2953196004705771,-0.037499999999999985,-0.17043445629417667,-0.2857142857142856,-0.2641304347826086,0.12621488624367683,-0.004207201841643657,1.1959374792671544,0.9413230923957531,9.84858333445034,-0.299780639854927,1.1674413362491423,-0.4504736880453315
1287,1287,199,0,16,"Why did her whole being bow, like corn under a wind, and erect itself again from this abasement only with a great and rather painful effort?",why did her whole being bow like corn under a wind and erect itself again from this abasement only with a great and rather painful effort,26,140,0.5,0.19964036490069387,0.5263157894736842,0.4320151679306609,0.5,0.2004682648301729,0.6250000000000001,0.45324504162782475,23.48467187323678,0.26598721867699054,1.2325918858777365,3.545289574925379,0.7180000000000001,0.12622324342429458,0.4166666666666667,0.17278106508875746,1.0,0.6460849601716623,1.5189873417721527,0.9455909943714823,0.0,-0.07886112564743694,0.0,0.0,0.893363238975713,0.0881603387553582,2.5086088228630725,3.0202517210591564,"{'neg': 0.095, 'neu': 0.689, 'pos': 0.216, 'compound': 0.5719}",0.5719,0.49333584726732627,1.4604187946884575,1.6515762212920293,0.07500000000000001,-0.05317078488270795,0.5714285714285715,0.7111204013377928,0.09179655389911498,-0.006671913626207968,0.8698097549568484,0.9216143044656442,8.040269150781418,-0.24948151290281007,0.748949024390586,-0.30867876570262776
1288,1288,199,0,16,She must make it once more.,she must make it once more,6,27,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,-0.651,-1.35798608605571,-0.5929203539823009,-1.422710622710623,0.3,0.8731925768838691,0.4556962025316458,1.2292682926829268,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.5,2.3314619775009784,3.8095238095238093,20.543478260869563,0.27750651989869646,1.3878913496899903,2.6294873589403895,12.073081094193437,3.1716505705920106,0.14666876787919203,-0.37777965118010837,0.808082134600835
1289,1289,199,0,16,There's the sprig on the table-cloth; there's my painting; I must move the tree to the middle; that matters - ”nothing else.,there is the sprig on the table cloth there is my painting i must move the tree to the middle that matters   ”nothing else,24,124,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,-1.063,-0.6578550344998814,-0.8967551622418878,-0.6700854700854703,0.0,-0.11094042886902764,0.0,0.0,7.588373919805096,0.3383228146842234,1.0089378171597037,1.3167523593278432,0.30505905386363225,0.05075592676536647,0.8566211375498225,1.1172775902130083,"{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.0258}",0.0258,-0.024012723196123933,0.0658835546475996,0.08071613111577587,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,7.016358238863542,-0.2799879352312915,0.5119886286056428,-0.3946773912680103
1290,1290,199,0,16,"Could she not hold fast to that, she asked herself, and not lose her temper, and not argue; and if she wanted revenge take it by laughing at him?",could she not hold fast to that she asked herself and not lose her temper and not argue and if she wanted revenge take it by laughing at him,29,145,-0.65,-0.32311060277212333,-0.6842105263157895,-0.5035211267605634,-1.65,-0.7767663218052303,-2.0625000000000004,-1.340980157643702,-45.79492843758638,-0.4314984711399296,-2.40354464014663,-6.198119593619753,-1.0119999999999998,-0.5554102058815733,-0.8591445427728611,-0.5599595806492359,-0.36458333333333304,-0.35838766451091963,-0.5537974683544302,-0.3090832632464254,-14.96188926643979,-0.7595968443823407,-1.9893083889380463,-2.148597481989155,-0.28840919524420877,0.011612358145329574,-0.809867498705227,-0.874177281283496,"{'neg': 0.091, 'neu': 0.645, 'pos': 0.264, 'compound': 0.6626}",0.6626,0.5144075391078394,1.6920326864147088,1.7155576095369076,0.2,0.06574962901278296,1.5238095238095237,1.7001499250374814,0.05921897579247626,-0.05526576307526534,0.5611239271515389,0.5330391049242458,7.498639076349429,-0.34098051115708633,0.6236013253744371,-0.5666175041672374
1291,1291,200,0,16,"""Oh, Mr. Tansley,"" she said, ""do take me to the Lighthouse with you. I should so love it.""",oh mr tansley she said do take me to the lighthouse with you i should so love it,18,90,1.35,0.8996938104625399,1.4210526315789473,1.6848591549295777,1.35,0.9163692120081992,1.6875000000000004,1.7676556623485167,25.704484358604844,0.41343361820386376,1.349098638554697,5.605017282595195,1.307,0.6168590171863418,0.851032448377581,0.7002035002035004,0.40625,0.333286275116655,0.617088607594937,0.5548780487804879,15.515456323242764,1.058457492435007,2.0629097617545114,3.589704274035519,1.0032197475375466,0.1250895793916603,2.8170914138225163,4.899051195877229,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.7481}",0.7481,0.9771477223979586,1.910367722165475,3.1206065988481617,0.5,0.6847036289757236,3.8095238095238093,6.8478260869565215,0.17239169380227443,0.19071545682837673,1.6334815477664464,2.4999999999999996,6.688131650250312,-0.13693612777928305,0.43602820915933554,0.008590441749263452
1292,1292,201,0,16,She was telling lies he could see.,she was telling lies he could see,7,34,-1.0,-1.834997728111568,-1.0526315789473684,-3.2092555331991948,-1.0,-1.8802290693325632,-1.2500000000000002,-3.3669631663781265,-33.94536660667255,-1.3503378263572916,-1.7816209512474208,-19.033691604272583,-0.522,-0.9880271545763161,-0.497787610619469,-1.0250130821559396,0.2,0.4514212887040564,0.30379746835443056,0.7024390243902441,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",-0.4215,-1.5396042905723597,-1.0763534218590398,-4.521175982099606,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,3.9102401460269176,0.2008402012928892,-0.2068502508967699,0.9607932184612052
1293,1293,201,0,16,"She was saying what she did not mean to annoy him, for some reason.",she was saying what she did not mean to annoy him for some reason,14,67,-0.15000000000000002,-0.17625040143546974,-0.15789473684210528,-0.24069416498993967,-0.15000000000000002,-0.18393175114226484,-0.18750000000000008,-0.25252223747835956,-27.47964402379244,-0.5393068420477733,-1.4422678091208472,-7.704130519557343,0.97,0.5805987148963146,0.6025073746312684,0.6612244897959185,0.75,0.9434877915805047,1.1392405063291144,1.3170731707317074,0.0,-0.07886112564743694,0.0,0.0,-0.730178218022523,-0.06131630648276941,-2.050377091958599,-4.584471195850594,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.3412}",0.3412,0.5520728076001692,0.8712972420837589,1.8299231851629718,0.15625,0.1921464443721875,1.1904761904761905,2.751358695652174,-0.11796649189369814,-0.396989302962119,-1.1177805816103286,-2.1995143808565136,4.381069308135138,-0.24281349275782552,-0.0978877783792336,-0.289881393741525
1294,1294,201,0,16,She was laughing at him.,she was laughing at him,5,24,0.6,1.4645645217089949,0.631578947368421,2.695774647887324,0.6,1.4940272176621925,0.7500000000000001,2.8282490597576264,0.0,0.012196301966798016,0.0,0.0,0.0,-0.1748963662300268,-0.11283185840707964,-0.15091575091575096,0.0,-0.11094042886902764,0.0,0.0,8.613681450752807,2.194188424960319,1.1452610338493683,7.174397356361304,0.5849876106796306,0.23093626619357555,1.642674577811238,10.284071200301142,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4939}",0.4939,2.3920845173690317,1.2612359550561798,7.416873889875666,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,3.509925664077784,0.45976569642435494,-0.29949373870122403,1.690712855230708
1295,1295,201,0,16,He was in his old flannel trousers.,he was in his old flannel trousers,7,35,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,-0.61,-1.1251066744507863,-0.5626843657817109,-1.1723704866562012,0.0,-0.11094042886902764,0.0,0.0,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.1,0.28477660147673317,0.7619047619047619,3.521739130434783,0.05112709295378374,0.11650125410640115,0.4844500398420228,1.9065545545691098,3.421460127773553,0.0747435750448601,-0.3199670320824935,0.6053226087319896
1296,1296,201,0,16,He had no others.,he had no others,4,17,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,0.0,-0.1748963662300268,-0.11283185840707964,-0.15091575091575096,0.0,-0.11094042886902764,0.0,0.0,0.0,-0.07886112564743694,0.0,0.0,-0.6728142326036423,-0.26181701436321314,-1.8892961411670868,-14.785076953666419,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}",-0.296,-1.8805042060826604,-0.755873340143003,-5.556273211690618,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,2.0184426978109267,0.10333178619179186,-0.6446628250733031,0.6859137327758514
1297,1297,201,0,16,He felt very rough and isolated and lonely.,he felt very rough and isolated and lonely,8,43,-1.75,-2.7876566657295974,-1.8421052631578947,-4.914172535211267,-1.75,-2.85445388045537,-2.1875000000000004,-5.155662348516506,-97.42026141413614,-3.4093642438930165,-5.113097785112982,-47.79691523422287,-1.32,-1.9740650645824485,-1.086283185840708,-2.0849816849816856,-0.375,-1.0335651217623685,-0.5696202531645572,-1.152439024390244,-16.557056823355996,-2.8096193666858293,-2.201399265045052,-8.619057468469794,-1.3764994117198055,-0.26848413504550456,-3.8652794498968737,-15.12427111581565,"{'neg': 0.458, 'neu': 0.542, 'pos': 0.0, 'compound': -0.6204}",-0.6204,-1.9682903501285771,-1.5842696629213482,-5.822824156305505,-0.11499999999999999,-0.5647742679678136,-0.8761904761904761,-3.5437499999999997,1.328372919843186e-17,-0.12192576105176887,1.2586874722660526e-16,4.334372213250647e-16,2.752998823439611,-0.1864857990050563,-0.4746668730532232,-0.13109173981729594
1298,1298,201,0,16,He knew that she was trying to tease him for some reason; she didn't want to go to the Lighthouse with him; she despised him: so did Prue Ramsay; so did they all.,he knew that she was trying to tease him for some reason she did not want to go to the lighthouse with him she despised him so did prue ramsay so did they all,34,162,-0.30000000000000004,-0.15251633793771954,-0.31578947368421056,-0.1982187241093621,-0.30000000000000004,-0.15966040636688697,-0.37500000000000017,-0.2079594896880608,-44.18560980998307,-0.35294996233311543,-2.319079628547456,-5.10084939573978,-0.754,-0.416709770607518,-0.6688790560471977,-0.4108597285067874,0.625,0.2508731761871845,0.9493670886075954,0.45193687230989965,7.392971658415685,0.2080386607715994,0.9829574512528843,0.9055381430972372,0.2757585720481685,0.04280789539538574,0.7743439136955179,0.7129162519763864,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.6395}",-0.6395,-0.5157096799669777,-1.633043922369765,-1.4122562475660374,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,8.824274305541392,-0.3392401548187866,0.9303888055346117,-0.5617113814014733
